"Site","Year","mpd.obs.z","pd.obs.z","SR"
"71","2006",0.522948417298431,-0.641568439520796,22
"72","2006",0.387503314227014,-1.55711813560932,17
"73","2006",0.105016547356542,-2.10960455803287,31
"74","2006",0.117753952732909,-2.10892841777089,23
"75","2006",-0.974612030060452,-0.836608476860749,30
"76","2006",-0.691459567828609,-0.497360818999681,35
"77","2006",0.277169605239663,-1.2207161012729,35
"78","2006",0.17116998332173,-1.25626482737854,38
"79","2006",0.361370036335637,-1.31928514549868,11
"8","2006",0.752153748071947,-0.942524398418972,41
"80","2006",-2.83610783295721,-3.41860527575186,9
"9","2006",0.836214512613041,-2.23670214275219,32
"1","2007",-0.00263940045032538,-2.39736189187597,30
"10","2007",0.0859064588840319,-0.935121551511826,33
"11","2007",-1.1977078430577,-0.499107447857174,40
"12","2007",-0.313234802478935,-0.248348975246962,34
"13","2007",-0.840655469753408,-0.691590364057141,28
"14","2007",-0.154303203065951,-0.032126092330614,38
"15","2007",0.576656925017408,-1.15799312751799,32
"16","2007",-0.515659448816339,-1.3810967957311,29
"17","2007",0.243322936411876,-1.53493376903289,12
"18","2007",-0.07309649891542,-1.60668471464216,12
"19","2007",0.81109233094199,-1.69864256877546,30
"2","2007",0.625306564962913,-1.41719205602354,36
"20","2007",0.748133675814984,-0.406810317894543,15
"21","2007",-0.0500836918100466,-2.79222879597529,24
"22","2007",0.637718429069998,-1.65771148582247,28
"23","2007",0.529619740996454,-2.67606508488111,35
"24","2007",0.694163659636729,-0.157571525351717,36
"25","2007",0.671375131614028,-1.89104322442359,22
"26","2007",0.475261094776061,-1.23590772564457,21
"27","2007",-1.5021485873573,-1.45066760015615,21
"28","2007",-1.66522339313965,-0.720580064938637,27
"29","2007",-0.153498810910069,-1.42923428068443,26
"3","2007",-0.32040149190631,-0.461568587496488,37
"30","2007",-0.0350551112456114,-0.969477185586269,32
"31","2007",-0.00266356039838012,-1.08437704097828,28
"32","2007",-0.534550883489674,-1.01826692316411,26
"33","2007",0.39112326344973,-0.137225519828168,29
"34","2007",0.580586384489244,-1.43133319506803,14
"35","2007",-0.282758011961258,-2.81989519650983,13
"36","2007",-0.129311393528699,-2.77770763969443,10
"37","2007",-0.243446032168668,-2.06844288917665,13
"38","2007",0.373456114015122,-0.435797254367697,18
"39","2007",-0.46231908819892,-1.93541318010192,16
"4","2007",-0.716309594896861,-1.50224285475164,36
"40","2007",-0.0557085190706586,-1.61067615399802,28
"41","2007",-0.190973378372243,-2.34762232549178,28
"42","2007",0.168164301187687,-0.320900879200659,21
"43","2007",-0.019053569363497,-1.57507531796944,15
"44","2007",0.322220105437673,-1.68115728231918,25
"45","2007",0.230112342150829,-1.55882616836826,26
"46","2007",0.244039260144407,-2.20185153888425,21
"47","2007",0.54017916067611,-1.48953624149646,22
"48","2007",-0.42274814149379,-0.848887952345801,27
"49","2007",0.513573875560553,-0.651891688339427,24
"5","2007",1.19754195701419,-0.389011320371322,27
"50","2007",-1.15098283307109,-1.9888253973092,24
"51","2007",-0.593295314306435,-3.02810870094838,29
"52","2007",-0.725695596166971,-1.36401015547983,28
"53","2007",-0.955727524980355,-2.53358323172475,21
"54","2007",-0.358136162525709,-1.49136890430723,30
"55","2007",0.485704435917007,-0.368780445738733,25
"56","2007",0.0607219223266133,-1.19069658626595,19
"57","2007",0.335369204408646,-1.17935875688754,20
"58","2007",0.463973470753786,-1.715023793213,12
"59","2007",-0.263835554812243,-1.84663970151543,21
"6","2007",0.819779151184075,-1.22678677218657,29
"60","2007",0.412824928439142,-0.875729142465443,15
"61","2007",1.25472442725785,-0.681452710004157,18
"62","2007",0.1428457701014,-2.12633080557508,18
"63","2007",0.582710415695551,-1.70405404200926,22
"64","2007",0.543206203493039,-1.4978157328842,21
"65","2007",-1.17876179644567,-2.59511763772431,9
"66","2007",-1.56373226241579,-2.71702136915573,13
"67","2007",-0.773536699138394,-0.896827683444766,24
"68","2007",0.391620741866569,-1.41613504819507,28
"69","2007",-0.290162922758737,-2.64372636495974,16
"7","2007",0.698317771820214,-1.1226415965607,32
"70","2007",0.652435912661608,-2.46090530508503,20
"71","2007",0.397965477463364,-0.938557541786584,14
"72","2007",0.0311110221983721,-2.63005307061956,12
"73","2007",-0.910673051001524,-3.67232274653629,22
"74","2007",0.115297187643478,-2.47786886839335,15
"75","2007",-0.537730148099883,-3.4008335812183,25
"76","2007",-0.53345066914027,-2.50002202343037,27
"77","2007",1.10722541885412,-0.125119560660021,22
"78","2007",0.182117618587472,-0.150008415404614,29
"79","2007",0.251622350490291,-1.54610732406198,9
"8","2007",0.303215366594826,-0.0955025052518901,38
"80","2007",-2.8536410954094,-4.12058088078336,7
"9","2007",0.791069132325845,-1.39056957033227,26
"1","2008",-0.344232847089516,-1.60731242336823,31
"10","2008",0.849181790654254,-1.14806510269834,25
"11","2008",-0.398530848383845,-1.46825154896172,29
"12","2008",0.803756473465974,-0.303585520070993,26
"13","2008",-1.05953798570522,0.00803843182390178,23
"14","2008",1.06404761643387,-0.056733802731566,32
"15","2008",1.10326508630099,-1.57527396465562,34
"16","2008",-0.212030006784884,-1.54867904229997,25
"17","2008",0.229728762221011,-2.1132766530062,16
"18","2008",-0.146330208387644,-1.32133802787981,19
"19","2008",0.840921933788251,-1.10614412626183,26
"2","2008",0.520093714852128,-1.68004643898788,35
"20","2008",0.458580622705228,-1.16078233668225,14
"21","2008",-0.178557394407398,-2.61979354549675,18
"22","2008",-0.096799036188209,-1.09788513705318,22
"23","2008",0.791885884648661,-1.50553547619388,28
"24","2008",0.411248273192923,-0.477434341205938,33
"25","2008",0.369221472001697,-1.57780507801999,21
"26","2008",0.425318053719123,-0.829478040024438,22
"27","2008",-0.914071349220876,-1.93717892136465,17
"28","2008",-1.6984872606458,-0.462023966561608,26
"29","2008",0.335993716147759,-2.18286439902337,21
"3","2008",-0.0307616086711786,0.32092991766883,34
"30","2008",-0.215404529209961,-1.45594384146267,28
"31","2008",0.172024811026323,-1.23742042436966,24
"32","2008",0.233398727723197,-0.729663917045191,22
"33","2008",0.646497272495245,-0.139428894786831,21
"34","2008",-0.441769373207707,-0.404897985826367,12
"35","2008",-0.441496150830257,-3.75109397124652,17
"36","2008",0.46858711081152,-1.64657940618026,16
"37","2008",-0.670577926871436,-2.17114325398437,14
"38","2008",0.118154710659505,-2.14484676642887,23
"39","2008",-0.653853663988912,-1.70824713024244,16
"4","2008",-0.729462708246651,-2.04103717143789,24
"40","2008",0.0882935343315631,-1.55140843780808,24
"41","2008",-0.427403985826147,-1.28313992460601,18
"42","2008",0.154598082020033,-1.23845320674723,23
"43","2008",0.00349315199873153,-2.35934428442618,13
"44","2008",1.08195339853531,-0.383336253383456,21
"45","2008",0.210801060556324,-1.22747702713903,23
"46","2008",0.609197996295702,-2.06801564604654,20
"47","2008",0.428044714655818,-0.666939161765959,23
"48","2008",0.832367570483415,-0.890732554089128,25
"49","2008",0.690818442020455,-0.564447121466297,23
"5","2008",1.38215384893285,0.00253496449224882,21
"50","2008",-0.738065963477725,-1.42048747249559,23
"51","2008",-0.164453487650301,-1.13672633794052,31
"52","2008",-0.797777887593906,-2.41796862222207,35
"53","2008",0.218570766967989,-2.14722657870197,27
"54","2008",0.208548533993469,-1.83697071994186,35
"55","2008",0.570563097157029,-0.545778233860582,26
"56","2008",0.173005668817895,-0.488693046981363,23
"57","2008",0.320155063990724,-0.452813029423486,19
"58","2008",0.906382152477494,-0.944338329111072,14
"59","2008",-0.419580586114281,-1.66918408460497,18
"6","2008",0.743991685070605,-0.687648114888324,24
"60","2008",0.259647940173908,-1.34869525526075,11
"61","2008",1.08431952974082,-0.626483489502505,20
"62","2008",-0.126493943678671,-2.0073306579104,12
"63","2008",1.04737354109587,-0.290798512242811,22
"64","2008",0.989805085195602,-0.87006537973944,20
"65","2008",-1.72171900685755,-3.37285703890815,8
"66","2008",-0.87079909565551,-1.5016024770884,9
"67","2008",-0.0575334519576587,-0.433916885485044,24
"68","2008",0.0836583738297826,-0.865850928210126,27
"69","2008",-0.164200126443512,-2.66340181262397,14
"7","2008",0.198262535183542,-2.15964187012898,28
"70","2008",0.520103001364889,-1.96364398133788,16
"71","2008",-0.346644742518392,-1.99924349514163,18
"72","2008",-0.0498981032505327,-2.72188265136141,12
"73","2008",-0.0649676452049996,-2.59807783132934,23
"74","2008",-0.0547903524414758,-2.77673772280144,16
"75","2008",-0.0994543877065173,-1.33423224995153,21
"76","2008",0.314504892561898,-1.19684294229287,31
"77","2008",0.850693335288397,-0.485825928549808,18
"78","2008",-0.681633318798999,-1.00518379701168,32
"79","2008",0.172040137037589,-1.9152716981251,7
"8","2008",0.50271035921771,-0.353227584655918,33
"80","2008",-0.915853791785272,-2.58339955231296,7
"9","2008",0.639160069964108,-1.63473143227163,21
"1","2009",0.335437834080625,-1.92683842421829,30
"10","2009",0.544533974615675,-1.16473790677045,30
"11","2009",-1.39098519792597,-0.690527442628387,37
"12","2009",0.10706621162194,-0.0688567798599701,29
"13","2009",-1.5149390380687,0.595137145392131,22
"14","2009",0.442613507618313,-0.639239699320383,34
"15","2009",-0.00284137855974245,-1.61818091054416,32
"16","2009",-0.63379128823426,-2.09764279516914,34
"17","2009",0.4063263763419,-1.116803239583,21
"18","2009",-0.0134292864204235,-2.06704331810271,17
"19","2009",1.12789953558956,-0.934222602951791,32
"2","2009",0.358866840252566,-1.08120011558634,38
"20","2009",1.36065349245203,-0.261292142073217,26
"21","2009",-0.101250455174233,-3.12519625610023,25
"22","2009",0.936761973340791,-0.592348265566306,33
"23","2009",0.490559538046081,-2.68358162782915,32
"24","2009",0.643215908034031,-0.729313782492341,42
"25","2009",1.15788474250166,-0.654092895917673,27
"26","2009",-0.0547067713918259,-0.804239717796598,23
"27","2009",-1.53939784390417,-1.55774584103065,17
"28","2009",-1.10898016358909,-0.592373350522242,27
"29","2009",-0.187415589867658,-1.52737319274574,22
"3","2009",0.382313331737508,0.143619095594155,39
"30","2009",-0.144532315216626,-1.82771831117637,31
"31","2009",-0.109364122268712,-0.835409430985655,26
"32","2009",0.0470286974335584,-1.12118252916645,23
"33","2009",0.76906938885855,-0.219575344844674,19
"34","2009",0.438428726259067,-2.07131958689518,20
"35","2009",0.567614875828126,-1.92001354309886,21
"36","2009",0.0271928625732289,-2.82538157726016,19
"37","2009",-0.0617739418254777,-2.52834037220389,19
"38","2009",0.477033789246145,-0.587161158577225,34
"39","2009",0.824697379133173,0.292975186491376,21
"4","2009",-0.891230753944603,-1.32602661192613,31
"40","2009",-0.126501294689652,-1.89255501683819,34
"41","2009",-0.57437153163378,-0.937858092807096,30
"42","2009",-0.359580748031082,-0.992700831790762,29
"43","2009",0.137479477612068,-2.0939033621807,18
"44","2009",0.809185951249786,-0.298910016731719,20
"45","2009",-0.0543019581126539,-1.82235926529699,23
"46","2009",0.165493095190714,-2.12207210421581,20
"47","2009",0.267623729468199,-0.482531672146157,23
"48","2009",0.454336707770883,-1.27009333015087,27
"49","2009",0.0920415604570981,-0.726805558274736,25
"5","2009",1.46093726641152,-0.37717094303118,30
"50","2009",-1.54193892303641,-0.855813473808289,30
"51","2009",0.0058444341155848,-2.93197589563579,34
"52","2009",-1.85360801200191,-0.910364261825111,40
"53","2009",0.649581643986751,-0.839763596476741,29
"54","2009",-0.177001225532716,-1.61194138873023,32
"55","2009",0.633321568204784,-0.480109503626444,28
"56","2009",0.747157694464503,-0.347346044257399,32
"57","2009",0.538566374867099,-1.39591498168693,24
"58","2009",0.562185559021938,-2.13599455988676,15
"59","2009",-1.39357231263414,-2.26710943353841,30
"6","2009",0.887089315664699,-1.11676015192031,30
"60","2009",0.240758393399376,-0.932725690836348,18
"61","2009",0.949314779763954,-0.629870426151882,24
"62","2009",-0.0946231040288354,-2.76366233032233,17
"63","2009",1.2336507462701,-1.70335826373559,40
"64","2009",0.942514518636802,-1.6803760643916,23
"65","2009",-0.0179122813617013,-1.97810063553175,12
"66","2009",-0.21095167875459,-1.73742289294144,11
"67","2009",0.527804133562425,0.189427846396599,22
"68","2009",-0.0750250082903608,-1.57043023726828,25
"69","2009",-0.0146069613257569,-2.94466228529404,16
"7","2009",0.816274333951229,-1.60817334813386,38
"70","2009",0.74056741550501,-2.17170109679975,20
"71","2009",0.408535750587349,0.276562379565827,32
"72","2009",-0.298724088839483,-1.56590377009243,28
"73","2009",-0.0411669201468364,-2.34451313566189,30
"74","2009",0.120018594008195,-2.59618117723618,22
"75","2009",-0.00510271603220879,-1.87297862174452,25
"76","2009",-0.166805956926055,-1.45921009730288,28
"77","2009",0.633335034536695,0.563548953947162,25
"78","2009",0.0281334615164216,-0.326045677515813,31
"79","2009",0.300151824207686,-2.27801995578411,14
"8","2009",1.25264258657201,-0.360576907728659,36
"80","2009",0.0847861681670241,-1.79509124605951,16
"9","2009",1.03179252098262,-1.11154100078238,22
"1","2010",-0.476457607544122,-2.67728374196747,27
"10","2010",0.753530731052805,-0.876675708613707,32
"11","2010",-0.154441900346759,-0.183931792148874,40
"12","2010",0.647085608782736,0.331527414426521,33
"13","2010",-1.50272188830199,0.379792844413177,26
"14","2010",0.132175453335178,-0.469285054980459,39
"15","2010",0.100862240429652,-1.85340400444938,34
"16","2010",-0.02192213565333,-1.79829025509903,30
"17","2010",-0.0870210303534823,-1.63387164296666,23
"18","2010",-0.437932950123379,-0.00809241489208659,22
"19","2010",0.898401063052974,-1.47785960302073,32
"2","2010",0.868073586186043,-1.62714159480277,36
"20","2010",1.15848682610491,-0.742862882451029,17
"21","2010",0.0329221644560317,-0.787945277991427,23
"22","2010",0.678206235526629,-0.16493702700975,33
"23","2010",1.42601117499695,-1.10622740069183,37
"24","2010",1.00350355617037,-1.05930090423244,39
"25","2010",1.08401663031991,-1.67230212304482,32
"26","2010",0.758576368868167,-0.10224478571103,26
"27","2010",-3.29218541142972,-1.49956011730977,20
"28","2010",-1.32552123452753,-0.782242044924647,27
"29","2010",-0.349283043555453,-2.08734470459722,28
"3","2010",-0.022246692228035,-0.0751972566507672,41
"30","2010",-0.154161341192171,-1.35006041472978,34
"31","2010",0.640273757320333,-1.64854140540353,26
"32","2010",0.101305395881631,-1.03379435916315,24
"33","2010",0.654308401326848,-0.803897785591869,25
"34","2010",0.599951467646275,-2.17083344858901,21
"35","2010",0.00876682117261024,-2.55073093128857,18
"36","2010",-0.187483138607709,-2.81772414289327,14
"37","2010",-0.57837551568769,-3.78201395388232,25
"38","2010",-0.300642117945244,-2.31451710243816,33
"39","2010",0.450574255741197,-1.00562503808772,31
"4","2010",-0.240107737057219,-2.09846962059926,28
"40","2010",0.655667887431407,-1.48062124278814,37
"41","2010",-0.222852148289693,-1.99943666438667,33
"42","2010",-0.786241753499483,-1.43022753540112,29
"43","2010",-0.211540313020232,-2.68953329732726,19
"44","2010",1.65745701015719,0.267291900627637,28
"45","2010",0.348207004748188,-1.71031457297297,33
"46","2010",0.364974777370611,-2.36334149955837,23
"47","2010",0.574264037753413,-0.670684102589779,26
"48","2010",0.966369442674664,-1.48990531502688,29
"49","2010",0.235752177508599,-0.855521826149005,24
"5","2010",1.19161510859089,-0.365844458831492,33
"50","2010",-1.40544768082698,-1.61057305550634,28
"51","2010",-0.547805547498711,-3.49072697624987,37
"52","2010",-1.32660152387778,-1.67682750947703,40
"53","2010",0.389087542255481,-1.15404937369956,31
"54","2010",0.383599938403943,-1.93178244676957,35
"55","2010",0.92386692805555,-0.264310725956026,26
"56","2010",0.506590363331018,-1.2010485721136,34
"57","2010",0.144842888885255,-2.20045994418037,27
"58","2010",0.424242122547973,-1.75449880906587,19
"59","2010",-1.79304629116817,-1.81575152481682,32
"6","2010",0.884760428995645,-0.528491406772515,29
"60","2010",-0.0442604124279251,-1.53966078695401,21
"61","2010",-0.163935336845949,-0.932316744683672,27
"62","2010",0.46073686799571,-1.51323215558765,19
"63","2010",0.755974481139451,-1.15284576102672,37
"64","2010",0.80445031479936,-0.862705076945396,28
"65","2010",-1.81426239903433,-3.98504142581105,10
"66","2010",-0.185930946663875,-1.73742289294144,11
"67","2010",0.416559012535369,-1.00247269981166,29
"68","2010",0.331585260177775,-2.22129574150691,35
"69","2010",0.688887942384177,-1.84525630836212,23
"7","2010",0.247051826919901,-0.738649932600113,42
"70","2010",0.541403500005882,-1.31713464119717,26
"71","2010",0.000787250742230393,-0.624442386626419,29
"72","2010",-1.17163311632533,-2.29305313268798,27
"73","2010",-0.414467808103462,-3.81347530021085,30
"74","2010",-0.341404480687899,-2.3229195835763,18
"75","2010",-0.808632828550719,-2.9555430450198,32
"76","2010",-0.725889967112893,-2.89293046974145,34
"77","2010",0.710721774320681,-0.321804666223375,31
"78","2010",-1.7069850134989,-2.85495579496186,37
"79","2010",0.0198816934511134,-1.57331810574755,17
"8","2010",0.697602396300689,-0.467029325994739,45
"80","2010",0.0481300354069882,-2.36595478352507,15
"9","2010",0.432541141139767,-1.29821396717941,26
"1","2011",0.518231648447115,-1.51928012734086,29
"10","2011",0.930145841781394,-0.376155267690058,31
"11","2011",-0.867278896452905,-0.634958167149349,46
"12","2011",-0.112398409661258,-0.447471035045753,32
"13","2011",-1.49127493119908,-0.207526178008263,25
"14","2011",0.0461951148720264,0.224594563329641,34
"15","2011",-0.0599894578594139,-1.45338809440949,34
"16","2011",-0.639609642951981,-1.47976184414903,36
"17","2011",0.569236834066383,-1.41321130647755,20
"18","2011",-0.412389568242361,-2.06397679845117,16
"19","2011",0.55271029362076,-1.84823095170269,29
"2","2011",0.53866209981723,-1.26012457826152,31
"20","2011",1.34306823129659,-0.561965631664237,16
"21","2011",-0.23681813340527,-2.5228723573592,22
"22","2011",0.155308763517495,-0.35398594157385,32
"23","2011",0.292100891804454,-2.33013960048639,30
"24","2011",0.889559750011305,-0.873070709260935,36
"25","2011",0.635458834050013,-1.45539653487447,26
"26","2011",0.191744789207497,-1.10173837984906,22
"27","2011",-1.53167587373585,-1.40578980808488,20
"28","2011",-1.14187091843419,-0.818152512521828,27
"29","2011",-0.971009737532752,-2.37061736310226,29
"3","2011",0.118082233532191,-1.07099416817554,33
"30","2011",-0.151218796474268,-1.89111278802541,29
"31","2011",-0.060248822740269,-1.51124241556646,24
"32","2011",-0.244302527451431,-2.02781568565255,22
"33","2011",0.672246719811887,-0.521592769588358,22
"34","2011",0.790779097532801,-1.72581018223999,15
"35","2011",-0.340663701816018,-2.89702801666841,18
"36","2011",-1.05468862960756,-2.80475912740219,11
"37","2011",-0.711876987592224,-3.06705007918505,15
"38","2011",-0.648773685141821,-2.08295894532293,27
"39","2011",-0.673717158129473,-0.0509242190864406,26
"4","2011",-0.327199925615926,-1.67871696975971,35
"40","2011",0.114943761354429,-1.81189405838327,28
"41","2011",0.0683988892154503,-1.73879040701009,22
"42","2011",-0.316055198392267,-2.63661209097011,21
"43","2011",-0.276505717494337,-3.32448685607201,18
"44","2011",0.910288533035024,-0.264819123074962,18
"45","2011",-0.242724686297562,-2.32257923715284,23
"46","2011",0.489565185245968,-1.88537823646333,21
"47","2011",0.162066519254312,-0.681054847679169,25
"48","2011",0.395091956200849,-0.960608860516855,30
"49","2011",0.489363475408267,-0.762669609491656,23
"5","2011",1.21885363897223,-0.735851923281982,31
"50","2011",-0.329302296646267,-2.0676598640341,26
"51","2011",-0.643154615487327,-2.54112606908747,31
"52","2011",-0.472190660529571,-1.46068593508952,38
"53","2011",-0.51864525852253,-1.92148269872751,27
"54","2011",0.177309358865114,-1.39450755930626,35
"55","2011",0.382642631235008,-0.417379523114582,31
"56","2011",0.0265990942609723,-1.73390147496229,30
"57","2011",0.599623254175275,-1.91845428763575,30
"58","2011",0.384651742308545,-0.931887847380019,18
"59","2011",-0.439112964766977,-1.56821491465618,28
"6","2011",0.94536633924441,-1.03206956517012,32
"60","2011",0.234202430802993,-1.41150672600077,17
"61","2011",0.782874103126143,-1.2896443094017,24
"62","2011",0.481285609693592,-2.05641976909317,18
"63","2011",0.128133495741292,-0.562873934015849,30
"64","2011",0.646815027195179,-1.83233876642565,27
"65","2011",-1.67174588076295,-3.0310964794213,10
"66","2011",-1.51471129281466,-2.22210672827637,11
"67","2011",0.346985021148107,-1.57634771511446,21
"68","2011",0.456243798950869,-1.51378137365148,30
"69","2011",0.196022264627127,-1.76289219942276,17
"7","2011",-0.225985943536994,-0.421716457231964,32
"70","2011",0.844163900000215,-1.73361259590008,18
"71","2011",-0.115086258029489,-0.72931370471153,22
"72","2011",-0.435434442284627,-2.83633420821779,23
"73","2011",-0.43575882803592,-3.5048228340714,24
"74","2011",0.400808281621715,-1.90437918894158,17
"75","2011",-0.656864238349702,-1.94783274821816,28
"76","2011",0.052631803946295,-2.60683194276644,25
"77","2011",1.02731584149115,-0.166669175773061,25
"78","2011",-0.230538131773818,-2.15258806216871,33
"79","2011",0.46605267927896,-0.864192882348138,10
"8","2011",0.0836973284840187,-0.0293013911217932,36
"80","2011",0.507871026923381,-0.573003512381374,10
"9","2011",0.277261681954616,-1.3138250715859,17
"1","2012",-0.0338622402888122,-1.91553796851634,24
"10","2012",0.156390514644078,-0.338935551208734,26
"11","2012",-0.270700182188956,-0.680534870902204,38
"12","2012",0.120627266088629,-0.788372664896418,30
"13","2012",-1.75185336980769,0.368813888534746,22
"14","2012",0.556917327974926,-0.188343423209788,34
"15","2012",0.273396224957671,-0.636759084704252,31
"16","2012",-0.0777400446419534,-2.52278542162689,25
"17","2012",0.468145938314918,-1.32544940359001,22
"18","2012",-0.326281932645822,-0.485579193882225,25
"19","2012",0.148304223639012,-1.40161485734875,32
"2","2012",0.837085861280876,-1.49495100105215,33
"20","2012",0.75660646161678,-1.36931166791623,16
"21","2012",-0.140832616755302,-2.0606281599365,23
"22","2012",0.0692366742522295,-1.49232794387337,36
"23","2012",0.84062376215651,-1.25942191189787,33
"24","2012",0.714447173846632,-0.993299602475903,35
"25","2012",1.02394999178809,-1.27164476320198,28
"26","2012",-0.373875066855264,-0.949554292662639,22
"27","2012",-2.18926571493455,-1.60439946093793,17
"28","2012",-1.54445934293346,-1.17935086900236,21
"29","2012",-1.04549753654737,-2.529434427475,27
"3","2012",-0.0154516516782134,-0.114224808353722,35
"30","2012",0.267563333797729,-0.81174669632117,27
"31","2012",1.01756244077772,-1.11854267620637,23
"32","2012",0.535477229956678,-1.50325113530466,11
"33","2012",0.380261361004714,-0.249666435155655,20
"34","2012",0.254634998058299,-2.12072329579608,14
"35","2012",-0.903131342931989,-2.88299646333087,10
"36","2012",0.374317729682408,-1.72810967906869,10
"37","2012",0.417038859087211,-1.1180461662349,9
"38","2012",-0.233150705073826,-2.4272368708424,26
"39","2012",-0.482724047504264,-1.20082213637956,19
"4","2012",0.425936740654396,-1.83158681022925,23
"40","2012",0.186795042446607,-2.05444520904907,24
"41","2012",0.219971703479521,-1.70894190364216,31
"42","2012",0.354610911583107,-1.82178897420061,23
"43","2012",0.311369687722041,-2.68916873551531,14
"44","2012",0.119029140287271,-0.932085081547475,11
"45","2012",0.0461693634967317,-2.01266952460824,16
"46","2012",0.192538178504673,-1.99661570349078,18
"47","2012",0.740286029605271,-1.12277791870423,17
"48","2012",0.0532553107247371,-1.59064536557214,21
"49","2012",0.284244731192632,-0.873426423071464,23
"5","2012",1.41829899203367,-0.010675570768073,25
"50","2012",0.102021776987822,-1.86523532821264,13
"51","2012",0.195419288886055,-2.6727517579346,22
"52","2012",-0.470923464132957,-2.27018044865642,22
"53","2012",0.0606130670379534,-2.12835188402877,23
"54","2012",0.0924300170809567,-2.1340425501246,27
"55","2012",1.0175126490352,-0.828390177784372,27
"56","2012",0.279961021897157,-0.971724678312166,26
"57","2012",0.416950796235305,-1.56059262806394,21
"58","2012",0.881669550743236,-0.737133049653893,14
"59","2012",0.347984800213341,-1.45588316763388,16
"6","2012",0.216195757131939,-0.375541694041979,21
"60","2012",0.508555746538599,-1.71127971254452,18
"61","2012",0.906080149517765,-1.07434526435635,21
"62","2012",-1.9643206498499,-3.04022464533914,10
"63","2012",-0.0254451611893092,-1.77845063220123,33
"64","2012",0.425037871620302,-1.50508747259457,14
"65","2012",-1.48605390745612,-2.18543279523858,9
"66","2012",-1.46186489122257,-2.21141489389663,8
"67","2012",-0.0643780809249466,-1.43574356831943,23
"68","2012",0.662180956810202,-2.06078717640461,27
"69","2012",0.723475546570838,-2.275893624161,16
"7","2012",0.135543329421979,-0.423165459254825,26
"70","2012",-0.304369001961769,-1.94251616557257,12
"71","2012",0.0406483824640134,-1.22582642376604,26
"72","2012",-0.438808579790842,-3.36054827738574,19
"73","2012",0.234167196605796,-2.52570531368622,25
"74","2012",0.558826407622166,-2.04649563331556,20
"75","2012",-1.33937728967197,-2.21858868352841,26
"76","2012",0.506927511042622,-2.14768411375261,22
"77","2012",0.926031751432205,-0.553965414512259,27
"78","2012",-0.494276610558192,-1.25540471787456,35
"79","2012",0.666242626129384,-1.0872000198097,12
"8","2012",-0.401560454343477,0.17707193609717,39
"80","2012",-1.34830219818746,-3.29083429591667,9
"9","2012",0.914110968107039,-0.658434252954881,27
"1","2013",-0.368191742986263,-2.43256385676134,28
"10","2013",0.167311542434009,-1.041152529654,24
"11","2013",-0.252646813934739,-1.09416174293878,39
"12","2013",0.142314979948313,-0.33460285471409,31
"13","2013",-1.16638874081616,0.15521862535456,23
"14","2013",0.293896715513974,0.394208498079589,35
"15","2013",-0.38532647186084,-2.0939409033252,30
"16","2013",-0.281997658295226,-2.61715725390336,30
"17","2013",0.529905632592967,-1.82601937751422,19
"18","2013",-0.0805430083651416,-0.655350931926212,24
"19","2013",0.852623510708281,-1.60090485664098,28
"2","2013",0.605542947162158,-1.71391835173647,30
"20","2013",1.58841239412073,0.242124705891267,16
"21","2013",0.0246275478893521,-2.66595077440088,22
"22","2013",0.319105268794526,-1.8677539550383,30
"23","2013",0.8020323157009,-1.52740584553678,26
"24","2013",0.636301625833292,-0.435734117507514,38
"25","2013",0.374728158505683,-1.21154321854802,29
"26","2013",0.260393187772494,-0.937891235415998,23
"27","2013",-1.22719432787727,-1.73819542486297,21
"28","2013",-0.475655579378406,-1.02572023684267,23
"29","2013",-0.088252563603665,-2.07610663088173,26
"3","2013",-0.188192302894166,-0.593978647496623,40
"30","2013",0.281561576684357,-1.83596942729855,28
"31","2013",0.270829672601876,-1.17022918887991,23
"32","2013",-0.106878770861203,-2.06618811727756,18
"33","2013",0.0986489176920598,-1.10868939719887,26
"34","2013",0.444077285974892,-1.4101703643597,16
"35","2013",-0.289259296617782,-3.1375057421646,13
"36","2013",-0.0451285105285451,-2.64252214789382,13
"37","2013",-0.175576547416603,-2.7288189736853,12
"38","2013",-0.0219614650289254,-1.92414969757819,27
"39","2013",-0.179561120852379,-1.66674803385263,26
"4","2013",0.63751645299838,-1.81834461367852,25
"40","2013",0.144418766633559,-1.67085903531612,23
"41","2013",-0.822202582116199,-1.3739303381412,28
"42","2013",-0.223858890261464,-0.968857261269047,27
"43","2013",-0.199428842728938,-2.5271001952829,17
"44","2013",0.511678900870528,-1.7462476638462,19
"45","2013",-0.167342323076342,-1.40265616902544,23
"46","2013",0.313173637972282,-2.02008952616044,21
"47","2013",0.718276435276521,-1.53408219172166,18
"48","2013",0.685664818739056,-0.910397703751971,24
"49","2013",-0.402463767881736,-1.00118082122983,23
"5","2013",1.42834412792521,0.0644221342376025,32
"50","2013",-0.28928672634331,-1.41613065441382,20
"51","2013",-0.00842157938151448,-2.85108552566343,31
"52","2013",-0.511673695952427,-1.2769157629732,29
"53","2013",0.555373537832433,-1.85230499649815,23
"54","2013",0.51784130820141,-1.60912305783819,34
"55","2013",0.861238341235948,-0.847012946753836,24
"56","2013",0.0628502042097412,-0.879919278276503,28
"57","2013",0.0711562956309084,-1.68217422991546,23
"58","2013",-0.14854447794104,-1.82556721286324,15
"59","2013",0.0704722235605586,-1.70215678951659,18
